scenarioId,flow,itemId,voiceId,exposureType,equipmentState,sequenceOrder,cueKeys,scripts,assetCount,estimatedSpeechMs,interAssetGapAssumptionMs,estimatedTotalMs,countdownStartsAtMs,audibleGoAtMs,budgetClass,targetMs,hardMaxMs,passesTarget,passesHardMax,notes
training-balance-tandem-hold-first-use-warm-equipment-gap0,training,balance-tandem-hold,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"You're in position. Stay there.;Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",3,9180,0,9180,11180,14180,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-balance-tandem-hold-first-use-warm-equipment-gap100,training,balance-tandem-hold,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"You're in position. Stay there.;Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",3,9180,100,9380,11380,14380,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-balance-tandem-hold-first-use-warm-equipment-gap250,training,balance-tandem-hold,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"You're in position. Stay there.;Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",3,9180,250,9680,11680,14680,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-balance-tandem-hold-first-use-warm-equipment-gap0,training,balance-tandem-hold,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"You're in position. Stay there.;Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",3,8960,0,8960,10960,13960,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-balance-tandem-hold-first-use-warm-equipment-gap100,training,balance-tandem-hold,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"You're in position. Stay there.;Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",3,8960,100,9160,11160,14160,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-balance-tandem-hold-first-use-warm-equipment-gap250,training,balance-tandem-hold,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"You're in position. Stay there.;Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",3,8960,250,9460,11460,14460,ordinary_first_use_pre_countdown,12000,16000,true,true,Blocked by FD-001. Equipment warnings omitted because already heard.
training-balance-tandem-hold-later-set-gap0,training,balance-tandem-hold,clara,later_set,family_warning_already_heard,1;2,ex-balance-tandem-hold-next-v2;target-balance-tandem-hold-v2,Tandem hold.;Hold for twenty seconds.,2,3000,0,3000,5000,8000,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-balance-tandem-hold-later-set-gap100,training,balance-tandem-hold,clara,later_set,family_warning_already_heard,1;2,ex-balance-tandem-hold-next-v2;target-balance-tandem-hold-v2,Tandem hold.;Hold for twenty seconds.,2,3000,100,3100,5100,8100,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-balance-tandem-hold-later-set-gap250,training,balance-tandem-hold,clara,later_set,family_warning_already_heard,1;2,ex-balance-tandem-hold-next-v2;target-balance-tandem-hold-v2,Tandem hold.;Hold for twenty seconds.,2,3000,250,3250,5250,8250,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-balance-tandem-hold-later-set-gap0,training,balance-tandem-hold,marcus,later_set,family_warning_already_heard,1;2,ex-balance-tandem-hold-next-v2;target-balance-tandem-hold-v2,Tandem hold.;Hold for twenty seconds.,2,2940,0,2940,4940,7940,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-balance-tandem-hold-later-set-gap100,training,balance-tandem-hold,marcus,later_set,family_warning_already_heard,1;2,ex-balance-tandem-hold-next-v2;target-balance-tandem-hold-v2,Tandem hold.;Hold for twenty seconds.,2,2940,100,3040,5040,8040,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-balance-tandem-hold-later-set-gap250,training,balance-tandem-hold,marcus,later_set,family_warning_already_heard,1;2,ex-balance-tandem-hold-next-v2;target-balance-tandem-hold-v2,Tandem hold.;Hold for twenty seconds.,2,2940,250,3190,5190,8190,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-balance-tandem-hold-repeat-instructions-gap0,training,balance-tandem-hold,clara,repeat_instructions,state_current,1;2,ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",2,6960,0,6960,8960,11960,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-balance-tandem-hold-repeat-instructions-gap100,training,balance-tandem-hold,clara,repeat_instructions,state_current,1;2,ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",2,6960,100,7060,9060,12060,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-balance-tandem-hold-repeat-instructions-gap250,training,balance-tandem-hold,clara,repeat_instructions,state_current,1;2,ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",2,6960,250,7210,9210,12210,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-balance-tandem-hold-repeat-instructions-gap0,training,balance-tandem-hold,marcus,repeat_instructions,state_current,1;2,ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",2,6790,0,6790,8790,11790,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-balance-tandem-hold-repeat-instructions-gap100,training,balance-tandem-hold,marcus,repeat_instructions,state_current,1;2,ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",2,6790,100,6890,8890,11890,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-balance-tandem-hold-repeat-instructions-gap250,training,balance-tandem-hold,marcus,repeat_instructions,state_current,1;2,ex-balance-tandem-hold-first-v2;target-balance-tandem-hold-v2,"Tandem hold. Use the approved lead foot, heel to toe, fingertips near support.;Hold for twenty seconds.",2,6790,250,7040,9040,12040,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-band-pull-apart-first-use-cold-equipment-gap0,training,band-pull-apart,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-band-pull-apart-first-v2;target-band-pull-apart-v2;safe-band-first-v2,"You're in position. Stay there.;Band pull-apart. Hold a light band at chest height. Pull your hands wide, then return slowly.;Move for thirty seconds.;Check the band first. Keep it away from your face and return it slowly.",4,16080,0,16080,18080,21080,ordinary_first_use_pre_countdown,12000,16000,false,false,Complete pre-countdown sequence with family de-duplication.
training-band-pull-apart-first-use-cold-equipment-gap100,training,band-pull-apart,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-band-pull-apart-first-v2;target-band-pull-apart-v2;safe-band-first-v2,"You're in position. Stay there.;Band pull-apart. Hold a light band at chest height. Pull your hands wide, then return slowly.;Move for thirty seconds.;Check the band first. Keep it away from your face and return it slowly.",4,16080,100,16380,18380,21380,ordinary_first_use_pre_countdown,12000,16000,false,false,Complete pre-countdown sequence with family de-duplication.
training-band-pull-apart-first-use-cold-equipment-gap250,training,band-pull-apart,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-band-pull-apart-first-v2;target-band-pull-apart-v2;safe-band-first-v2,"You're in position. Stay there.;Band pull-apart. Hold a light band at chest height. Pull your hands wide, then return slowly.;Move for thirty seconds.;Check the band first. Keep it away from your face and return it slowly.",4,16080,250,16830,18830,21830,ordinary_first_use_pre_countdown,12000,16000,false,false,Complete pre-countdown sequence with family de-duplication.
training-band-pull-apart-first-use-cold-equipment-gap0,training,band-pull-apart,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-band-pull-apart-first-v2;target-band-pull-apart-v2;safe-band-first-v2,"You're in position. Stay there.;Band pull-apart. Hold a light band at chest height. Pull your hands wide, then return slowly.;Move for thirty seconds.;Check the band first. Keep it away from your face and return it slowly.",4,15680,0,15680,17680,20680,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-band-pull-apart-first-use-cold-equipment-gap100,training,band-pull-apart,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-band-pull-apart-first-v2;target-band-pull-apart-v2;safe-band-first-v2,"You're in position. Stay there.;Band pull-apart. Hold a light band at chest height. Pull your hands wide, then return slowly.;Move for thirty seconds.;Check the band first. Keep it away from your face and return it slowly.",4,15680,100,15980,17980,20980,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-band-pull-apart-first-use-cold-equipment-gap250,training,band-pull-apart,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-band-pull-apart-first-v2;target-band-pull-apart-v2;safe-band-first-v2,"You're in position. Stay there.;Band pull-apart. Hold a light band at chest height. Pull your hands wide, then return slowly.;Move for thirty seconds.;Check the band first. Keep it away from your face and return it slowly.",4,15680,250,16430,18430,21430,ordinary_first_use_pre_countdown,12000,16000,false,false,Complete pre-countdown sequence with family de-duplication.
training-band-pull-apart-first-use-warm-equipment-gap0,training,band-pull-apart,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-band-pull-apart-first-v2;target-band-pull-apart-v2,"You're in position. Stay there.;Band pull-apart. Hold a light band at chest height. Pull your hands wide, then return slowly.;Move for thirty seconds.",3,10620,0,10620,12620,15620,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-band-pull-apart-first-use-warm-equipment-gap100,training,band-pull-apart,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-band-pull-apart-first-v2;target-band-pull-apart-v2,"You're in position. Stay there.;Band pull-apart. Hold a light band at chest height. Pull your hands wide, then return slowly.;Move for thirty seconds.",3,10620,100,10820,12820,15820,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-band-pull-apart-first-use-warm-equipment-gap250,training,band-pull-apart,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-band-pull-apart-first-v2;target-band-pull-apart-v2,"You're in position. Stay there.;Band pull-apart. Hold a light band at chest height. Pull your hands wide, then return slowly.;Move for thirty seconds.",3,10620,250,11120,13120,16120,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
