physicalCueKey,logicalCueKeys,voiceId,path,exists,sha256,durationMs,fileSizeBytes,sampleRateHz,channels,manifestRegistered,verifyAudioCovered,metadataStatus,fingerprintStatus,decodeStatus,classification,notes
ex-heel-raise,,clara,assets/audio/voice/clara/ex-heel-raise.mp3,true,61f4aee79175b7e9e32f676fe0d471a4e928c7887ca783b198643c06b9100578,9381,151345,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-hip-hinge-free-first-v21,ex-hip-hinge-free-first-v21,clara,assets/audio/voice/clara/ex-hip-hinge-free-first-v21.mp3,true,122b4c9e7d3a97d20a93776e0879b5b5f54bc1cb07a0a564b5122a86d63e7893,6269,101190,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-hip-hinge-free-next-v21,ex-hip-hinge-free-next-v21,clara,assets/audio/voice/clara/ex-hip-hinge-free-next-v21.mp3,true,eb4308902cb14c0adbf0fecc90722011e385612edb999ad8d18f9c2ecc4a166f,1115,18852,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-hip-hinge-wall-first-v21,ex-hip-hinge-wall-first-v21,clara,assets/audio/voice/clara/ex-hip-hinge-wall-first-v21.mp3,true,ab18cc1e03fe052480391421c0e4a6743717209f0206c62ddc40f095ea55d8d6,6827,110385,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-hip-hinge-wall-next-v21,ex-hip-hinge-wall-next-v21,clara,assets/audio/voice/clara/ex-hip-hinge-wall-next-v21.mp3,true,71bbf9ae6d214348e493ee35a337d22d8375fe60fb852ceb248da6939bdf1f02,1393,23449,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-hip-hinge,,clara,assets/audio/voice/clara/ex-hip-hinge.mp3,true,82fcd38126fcac55cddbd9ce7dbfdcbc71dea8c4e5076dc75e32878180ee02b3,10542,169735,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-loaded-march-first-v21,ex-loaded-march-first-v21,clara,assets/audio/voice/clara/ex-loaded-march-first-v21.mp3,true,7d4aa73358399e41af82ab9d10dea5ed3831ec1c9a00ebccad5545d29a9dacae,4923,79874,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-loaded-march-next-v21,ex-loaded-march-next-v21,clara,assets/audio/voice/clara/ex-loaded-march-next-v21.mp3,true,419170d85e013bdb44b97ad4894903abf6324d90d5e94c8d79183e368fbc000c,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-loaded-sit-to-stand-first-v21,ex-loaded-sit-to-stand-first-v21,clara,assets/audio/voice/clara/ex-loaded-sit-to-stand-first-v21.mp3,true,7a644fbc095a58b7150ada05ee3a1d2156ea472340d4cf16d93a0ebd09cf8db4,6269,101190,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-loaded-sit-to-stand-next-v21,ex-loaded-sit-to-stand-next-v21,clara,assets/audio/voice/clara/ex-loaded-sit-to-stand-next-v21.mp3,true,7c453c7a953dc2cf699af8c820aeb377ae4e1d027376c7c4cdd2ffdd177bb6ac,1672,27629,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-march,,clara,assets/audio/voice/clara/ex-march.mp3,true,4fd135a1a59e1d5058f7cec061066f41828073d5bfd70a01bd0d13d1a977bbf8,7709,124595,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-mini-band-lateral-walk-first-v21,ex-mini-band-lateral-walk-first-v21,clara,assets/audio/voice/clara/ex-mini-band-lateral-walk-first-v21.mp3,true,b824a380b35f6ae5a970f87bf90c4389a96c26cca254f23fde9dcdc1ca74b6f0,6594,106623,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-mini-band-lateral-walk-next-v21,ex-mini-band-lateral-walk-next-v21,clara,assets/audio/voice/clara/ex-mini-band-lateral-walk-next-v21.mp3,true,36b91dc5962e989125940b5ac1c1277bf68b4b5d6032f772d6610a3e56f7ad0f,1625,27211,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-neck-rotation-first-v21,ex-neck-rotation-first-v21,clara,assets/audio/voice/clara/ex-neck-rotation-first-v21.mp3,true,e18c3bcb5cdf9d0cec9af273a98caca3b990d22e1ab94db963fcf2f1cb8c5865,7384,119162,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-neck-rotation-next-v21,ex-neck-rotation-next-v21,clara,assets/audio/voice/clara/ex-neck-rotation-next-v21.mp3,true,56f4c9814775d9ed403680e8ef52896becdf01714876cc827d34889274d8c310,1440,24285,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-neck-rotation,,clara,assets/audio/voice/clara/ex-neck-rotation.mp3,true,21fe9852827acac8d14e1dd710860c874a6e46630606f6f14c21b61b55f52b58,8452,136298,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-overhead-press-band-first-v21,ex-overhead-press-band-first-v21,clara,assets/audio/voice/clara/ex-overhead-press-band-first-v21.mp3,true,05d358bfbfd201504b046dca085ac31ec655084543e0e816126eb8f2b3b21be9,6409,103697,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-overhead-press-band-next-v21,ex-overhead-press-band-next-v21,clara,assets/audio/voice/clara/ex-overhead-press-band-next-v21.mp3,true,5ba5d87c0d264e2d4a4c75af70888e27d815f17d4b50f518ebd96186ddfab6e6,1533,25539,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-overhead-reach-first-v21,ex-overhead-reach-first-v21,clara,assets/audio/voice/clara/ex-overhead-reach-first-v21.mp3,true,14e80bae749cbf8c4ec1db78ae0a93e4d426febad3336041dae43062df6a417c,5898,95338,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-overhead-reach-next-v21,ex-overhead-reach-next-v21,clara,assets/audio/voice/clara/ex-overhead-reach-next-v21.mp3,true,695c219567fd5c7f193710f8a78007013c61e2c37936c8a2fb85cdfbea24d812,1300,21777,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-overhead,,clara,assets/audio/voice/clara/ex-overhead.mp3,true,94a8a318843f43983234bbf81a5b4d8e6890506bd5fbc2ff7d6cd3a1528f423b,6687,107877,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-push-up-incline-first-v21,ex-push-up-incline-first-v21,clara,assets/audio/voice/clara/ex-push-up-incline-first-v21.mp3,true,d37c39c5e23508c487f650673b3e48f805a64b2ecb687ce90b45310dbb4ddd8c,7430,119998,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up-incline-next-v21,ex-push-up-incline-next-v21,clara,assets/audio/voice/clara/ex-push-up-incline-next-v21.mp3,true,c085729eacd6d94b72f12fee425249eebf48078baca8f7ef54bab80cf52a2c94,1393,23449,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up-standard-first-v21,ex-push-up-standard-first-v21,clara,assets/audio/voice/clara/ex-push-up-standard-first-v21.mp3,true,bc24ed66a1843b7790254ca044a7d59abb58bfa23e367f9721137f4531a46f9b,5480,88651,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up-standard-next-v21,ex-push-up-standard-next-v21,clara,assets/audio/voice/clara/ex-push-up-standard-next-v21.mp3,true,1037539d22e0986c3754d39986588b7eeb77121cd67a50eb38261342be1f0f50,929,15926,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up-wall-first-v21,ex-push-up-wall-first-v21,clara,assets/audio/voice/clara/ex-push-up-wall-first-v21.mp3,true,3e8d12e4fb701b054e0aaf42fa4f823caff8dff94e07c6eb8a3a75cc3606c244,5387,87397,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up-wall-next-v21,ex-push-up-wall-next-v21,clara,assets/audio/voice/clara/ex-push-up-wall-next-v21.mp3,true,74133477f839d9f50bb6d105705c1a3e3cc7a5fdfa038e98cccc3b105871b162,1207,20524,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-push-up,,clara,assets/audio/voice/clara/ex-push-up.mp3,true,1fff6218cbfdb0496e2a9716467f70209588d9f225833798bc7c261f01702be2,8127,131283,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-seated-band-row-first-v21,ex-seated-band-row-first-v21,clara,assets/audio/voice/clara/ex-seated-band-row-first-v21.mp3,true,ac9639a8ce65ab361c23766b565e39af2f226d874df55c7bf2a1ce03968e16d4,8824,142150,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-seated-band-row-next-v21,ex-seated-band-row-next-v21,clara,assets/audio/voice/clara/ex-seated-band-row-next-v21.mp3,true,ff6da160f5f063db1ab2952195eeacd2b34dbcc29e969ea6d8cc49b7f478a376,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-seated-hamstring-reach-first-v21,ex-seated-hamstring-reach-first-v21,clara,assets/audio/voice/clara/ex-seated-hamstring-reach-first-v21.mp3,true,597a090352d201624c0041d09e90ad775cde531f43a717723e6f6aaa9771691b,3437,56050,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-seated-hamstring-reach-next-v21,ex-seated-hamstring-reach-next-v21,clara,assets/audio/voice/clara/ex-seated-hamstring-reach-next-v21.mp3,true,df719b2a4f6bccbcd4e98b5a01591ff5a8e39a060e443549c87c9cbda0cf5e21,1672,27629,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-sit-to-stand,,clara,assets/audio/voice/clara/ex-sit-to-stand.mp3,true,fe1fa08b6b0927fe22eb6d8f3669c9ce9db7a9499b8017974a648518165b1c37,10077,162212,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-squat-free-first-v21,ex-squat-free-first-v21,clara,assets/audio/voice/clara/ex-squat-free-first-v21.mp3,true,9d4ee2a16846c3097251976975b565eb4dd01f9bde2170fb9cdee7e3161dfeb6,5898,95338,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-free-next-v21,ex-squat-free-next-v21,clara,assets/audio/voice/clara/ex-squat-free-next-v21.mp3,true,b2b3c13a6f30e316791c413de40281c0f00e9624d40ff95f099560bd03cbfddb,882,15090,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-loaded-first-v21,ex-squat-loaded-first-v21,clara,assets/audio/voice/clara/ex-squat-loaded-first-v21.mp3,true,6da13a0a53344d8da434a3601a01c3eb6b77b9d84d3cbb53748d28cb863af87d,6362,102862,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-loaded-next-v21,ex-squat-loaded-next-v21,clara,assets/audio/voice/clara/ex-squat-loaded-next-v21.mp3,true,ffd3930e791e0c40010907f0bcfb6949fbac8bf89c030f67646afafcc2e9d721,1300,21777,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-slow-eccentric-first-v21,ex-squat-slow-eccentric-first-v21,clara,assets/audio/voice/clara/ex-squat-slow-eccentric-first-v21.mp3,true,507ff5261766128353d5f132f0a7602ad01b6030c5259459930d92e7e3b9cf2a,3947,64409,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-slow-eccentric-next-v21,ex-squat-slow-eccentric-next-v21,clara,assets/audio/voice/clara/ex-squat-slow-eccentric-next-v21.mp3,true,71021ef73a83905acac77d5f3bcfa7f651e1352fa86dbbe2a1f322d0655657dc,1486,24703,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-supported-first-v21,ex-squat-supported-first-v21,clara,assets/audio/voice/clara/ex-squat-supported-first-v21.mp3,true,7ebb2fa11746474d14399c38ab4bd6f9bda072601306a5e64886b9a3209a5da6,6409,103697,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat-supported-next-v21,ex-squat-supported-next-v21,clara,assets/audio/voice/clara/ex-squat-supported-next-v21.mp3,true,2cf47b6c711bc814d7bee2c5a7d8184ace2f147438f8f61c78bdcfb017971a44,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-squat,,clara,assets/audio/voice/clara/ex-squat.mp3,true,bc5a835d288d9c1ebf5674c38235887a6267898e08927d3f7ffd795b3d7f91c1,9009,145075,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-standing-band-row-first-v21,ex-standing-band-row-first-v21,clara,assets/audio/voice/clara/ex-standing-band-row-first-v21.mp3,true,ad9d1b005524daa37fab9bbf5eabe636a851f599009240ff95987150b4572cb2,7663,123759,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-standing-band-row-next-v21,ex-standing-band-row-next-v21,clara,assets/audio/voice/clara/ex-standing-band-row-next-v21.mp3,true,42114c559a97de7b7c5dd0fc8fab7b88b559aab8d8339b3ce403486a396fc3b9,1486,24703,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-step-up-first-v21,ex-step-up-first-v21,clara,assets/audio/voice/clara/ex-step-up-first-v21.mp3,true,6715ac49f243720a780668468c3e107ed0013edbafc0fbffcfb6358a1b1597d1,7477,120834,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-step-up-next-v21,ex-step-up-next-v21,clara,assets/audio/voice/clara/ex-step-up-next-v21.mp3,true,6c77cd9f816271af4b159b86ca2cc4735cb1353266f5a863923646c7c9777038,3483,56886,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-step-up,,clara,assets/audio/voice/clara/ex-step-up.mp3,true,b58c4d839ff667b53a3dde655ef7f205a6408573097d0008c8b8e395cc9a8e21,10449,168063,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
ex-sts-cushion-first-v21,ex-sts-cushion-first-v21,clara,assets/audio/voice/clara/ex-sts-cushion-first-v21.mp3,true,66d7a2031629f38b8b0a80cf7e36a4e6b0f6851de9fc6abfc26008ef4bdb51b5,7291,117908,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-sts-cushion-next-v21,ex-sts-cushion-next-v21,clara,assets/audio/voice/clara/ex-sts-cushion-next-v21.mp3,true,2053324a476010cbd784a30e97464df8906308be5e07a8dde102d4d4d9766bee,1486,24703,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-sts-power-first-v21,ex-sts-power-first-v21,clara,assets/audio/voice/clara/ex-sts-power-first-v21.mp3,true,aa9f6a799fcfb8a5f61eb73f1a674aa0099729187e356eebbd81ea55cd6c44ea,6084,98264,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-sts-power-next-v21,ex-sts-power-next-v21,clara,assets/audio/voice/clara/ex-sts-power-next-v21.mp3,true,11ef27c8d9b29147e85a008bfa863e3acbe6676a373cc01bc4bc5d0f1268827f,1440,24285,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
ex-sts-slow-eccentric-first-v21,ex-sts-slow-eccentric-first-v21,clara,assets/audio/voice/clara/ex-sts-slow-eccentric-first-v21.mp3,true,f5065e38c660e3134f9f74e841e21a483354ded363d0aa532d0e4ba58191e33a,6548,105787,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
