scenarioId,variantId,voiceId,latencyProfile,eventIndex,eventId,controllerStateBefore,controllerStateAfter,eventScheduledAtMs,speakCalledAtMs,cueKeys,incomingPriority,voiceBusyBefore,currentPriority,audibleStartEstimatedAtMs,assetDurationMs,sequenceDurationMs,playbackEndEstimatedAtMs,completionCallbackAtMs,measurementStartsAtMs,measurementEndsAtMs,stateExitAtMs,outcome,timingMarginMs,staleAfterStateExit,userImpact,confidence,notes
"full_normal_mpv2_checkup_marcus","full_normal_mpv2_checkup_marcus:marcus:L250:default","marcus","L250","87","balance_lift_detected_to_trial","balance_ready","balance_trial","72255","72255","mpv2_balance_attempt_start","60","false","","72505","4412","4912","76917","77167","72255","","","played_fully","-4662","false","","confirmed_deterministic_model","Foot lift starts balance measurement."
"full_normal_mpv2_checkup_marcus","full_normal_mpv2_checkup_marcus:marcus:L250:default","marcus","L250","88","balance_valid_trial_to_rest","balance_trial","balance_rest","82255","82255","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","82505","5573","6573","88578","88828","","82255","","played_fully","","false","","confirmed_deterministic_model",""
"full_normal_mpv2_checkup_marcus","full_normal_mpv2_checkup_marcus:marcus:L250:default","marcus","L250","89","balance_rest_ready_after_30","balance_rest","balance_ready","112255","112255","mpv2_balance_ready_after_30","70","false","","112505","2229","2729","114734","114984","","","","played_fully","","false","","confirmed_deterministic_model",""
"full_normal_mpv2_checkup_marcus","full_normal_mpv2_checkup_marcus:marcus:L250:default","marcus","L250","90","balance_user_accepted_best","balance_ready","shoulder_setup","115984","115984","mpv2_balance_use_best;mpv2_balance_complete","70","false","","116234","2554","3554","119288","119538","","","","played_fully","","false","","confirmed_deterministic_model",""
"full_normal_mpv2_checkup_marcus","full_normal_mpv2_checkup_marcus:marcus:L250:default","marcus","L250","91","shoulder_setup_confirmed_right","shoulder_setup","shoulder_ready","120038","120038","checkup-shoulder-turn-right-v21;checkup-shoulder-raise-right-v21;final-position-set-v21","60","false","","120288","7198","8698","128486","128736","","","","played_fully","","false","","confirmed_deterministic_model",""
"full_normal_mpv2_checkup_marcus","full_normal_mpv2_checkup_marcus:marcus:L250:default","marcus","L250","92","shoulder_capture_started","shoulder_ready","shoulder_active","129236","","","","false","","","","","","","129236","","","not_emitted","","false","","confirmed_source","Shoulder capture starts on button action; no active-start voice cue."
"full_normal_mpv2_checkup_marcus","full_normal_mpv2_checkup_marcus:marcus:L250:default","marcus","L250","93","shoulder_section_complete_to_hinge","shoulder_active","hinge_setup","138236","138236","item-complete-v21;checkup-hinge-setup-v21;final-position-set-v21","70","false","","138486","6640","8140","146126","146376","","138236","","played_fully","","false","","confirmed_deterministic_model",""
"full_normal_mpv2_checkup_marcus","full_normal_mpv2_checkup_marcus:marcus:L250:default","marcus","L250","94","hinge_capture_started","hinge_setup","hinge_active","146876","","","","false","","","","","","","146876","","","not_emitted","","false","","confirmed_source","Hinge capture starts on button action; no active-start voice cue."
"full_normal_mpv2_checkup_marcus","full_normal_mpv2_checkup_marcus:marcus:L250:default","marcus","L250","95","hinge_recorded_valid","hinge_active","raw_complete","155876","155876","mpv2_hinge_complete;checkup-complete-v21","70","false","","156126","3808","4808","160434","160684","","155876","161184","played_fully","","false","","confirmed_deterministic_model",""
"full_normal_mpv2_checkup_marcus","full_normal_mpv2_checkup_marcus:marcus:L250:default","marcus","L250","96","navigation_state_exit","raw_complete","unmounted","161184","","","","false","","","","","","","","","161184","not_applicable","","false","voice channel stopped and pending cues cleared","confirmed_source",""
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L0:immediate","clara","L0","97","chair_setup_confirmed_to_practice","chair_setup","chair_practice","0","0","mpv2_chair_practice_start","60","false","","0","2972","2972","0","0","","","","played_partially_then_interrupted","","false","","confirmed_deterministic_model","Interrupted by chair_practice_completed_to_countdown at 0ms."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L0:immediate","clara","L0","98","chair_practice_completed_to_countdown","chair_practice","chair_countdown","0","0","mpv2_chair_official_ready","90","true","60","0","3483","3483","3483","3483","3000","","","played_fully","-483","false","official 30-second measurement starts without an audible go and before ready cue end","confirmed_deterministic_model","Practice can complete while the practice cue is still playing."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L0:immediate","clara","L0","99","chair_countdown_elapsed_to_active","chair_countdown","chair_active","3000","","","","true","90","","","","","","3000","","","not_emitted","","false","missing audible start signal","confirmed_source","No countdown-three/two/one/go emitted by current MPV2."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L0:after_250ms","clara","L0","100","chair_setup_confirmed_to_practice","chair_setup","chair_practice","0","0","mpv2_chair_practice_start","60","false","","0","2972","2972","250","250","","","","played_partially_then_interrupted","","false","","confirmed_deterministic_model","Interrupted by chair_practice_completed_to_countdown at 250ms."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L0:after_250ms","clara","L0","101","chair_practice_completed_to_countdown","chair_practice","chair_countdown","250","250","mpv2_chair_official_ready","90","true","60","250","3483","3483","3733","3733","3250","","","played_fully","-483","false","official 30-second measurement starts without an audible go and before ready cue end","confirmed_deterministic_model","Practice can complete while the practice cue is still playing."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L0:after_250ms","clara","L0","102","chair_countdown_elapsed_to_active","chair_countdown","chair_active","3250","","","","true","90","","","","","","3250","","","not_emitted","","false","missing audible start signal","confirmed_source","No countdown-three/two/one/go emitted by current MPV2."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L0:after_current_speech","clara","L0","103","chair_setup_confirmed_to_practice","chair_setup","chair_practice","0","0","mpv2_chair_practice_start","60","false","","0","2972","2972","2972","2972","","","","played_fully","","false","","confirmed_deterministic_model",""
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L0:after_current_speech","clara","L0","104","chair_practice_completed_to_countdown","chair_practice","chair_countdown","3472","3472","mpv2_chair_official_ready","90","false","","3472","3483","3483","6955","6955","6472","","","played_fully","-483","false","official 30-second measurement starts without an audible go and before ready cue end","confirmed_deterministic_model","Practice can complete while the practice cue is still playing."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L0:after_current_speech","clara","L0","105","chair_countdown_elapsed_to_active","chair_countdown","chair_active","6472","","","","true","90","","","","","","6472","","","not_emitted","","false","missing audible start signal","confirmed_source","No countdown-three/two/one/go emitted by current MPV2."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L100:immediate","clara","L100","106","chair_setup_confirmed_to_practice","chair_setup","chair_practice","0","0","mpv2_chair_practice_start","60","false","","100","2972","3172","0","0","","","","played_partially_then_interrupted","","false","","confirmed_deterministic_model","Interrupted by chair_practice_completed_to_countdown at 0ms."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L100:immediate","clara","L100","107","chair_practice_completed_to_countdown","chair_practice","chair_countdown","0","0","mpv2_chair_official_ready","90","true","60","100","3483","3683","3583","3683","3000","","","played_fully","-583","false","official 30-second measurement starts without an audible go and before ready cue end","confirmed_deterministic_model","Practice can complete while the practice cue is still playing."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L100:immediate","clara","L100","108","chair_countdown_elapsed_to_active","chair_countdown","chair_active","3000","","","","true","90","","","","","","3000","","","not_emitted","","false","missing audible start signal","confirmed_source","No countdown-three/two/one/go emitted by current MPV2."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L100:after_250ms","clara","L100","109","chair_setup_confirmed_to_practice","chair_setup","chair_practice","0","0","mpv2_chair_practice_start","60","false","","100","2972","3172","250","250","","","","played_partially_then_interrupted","","false","","confirmed_deterministic_model","Interrupted by chair_practice_completed_to_countdown at 250ms."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L100:after_250ms","clara","L100","110","chair_practice_completed_to_countdown","chair_practice","chair_countdown","250","250","mpv2_chair_official_ready","90","true","60","350","3483","3683","3833","3933","3250","","","played_fully","-583","false","official 30-second measurement starts without an audible go and before ready cue end","confirmed_deterministic_model","Practice can complete while the practice cue is still playing."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L100:after_250ms","clara","L100","111","chair_countdown_elapsed_to_active","chair_countdown","chair_active","3250","","","","true","90","","","","","","3250","","","not_emitted","","false","missing audible start signal","confirmed_source","No countdown-three/two/one/go emitted by current MPV2."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L100:after_current_speech","clara","L100","112","chair_setup_confirmed_to_practice","chair_setup","chair_practice","0","0","mpv2_chair_practice_start","60","false","","100","2972","3172","3072","3172","","","","played_fully","","false","","confirmed_deterministic_model",""
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L100:after_current_speech","clara","L100","113","chair_practice_completed_to_countdown","chair_practice","chair_countdown","3672","3672","mpv2_chair_official_ready","90","false","","3772","3483","3683","7255","7355","6672","","","played_fully","-583","false","official 30-second measurement starts without an audible go and before ready cue end","confirmed_deterministic_model","Practice can complete while the practice cue is still playing."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L100:after_current_speech","clara","L100","114","chair_countdown_elapsed_to_active","chair_countdown","chair_active","6672","","","","true","90","","","","","","6672","","","not_emitted","","false","missing audible start signal","confirmed_source","No countdown-three/two/one/go emitted by current MPV2."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L250:immediate","clara","L250","115","chair_setup_confirmed_to_practice","chair_setup","chair_practice","0","0","mpv2_chair_practice_start","60","false","","250","2972","3472","0","0","","","","played_partially_then_interrupted","","false","","confirmed_deterministic_model","Interrupted by chair_practice_completed_to_countdown at 0ms."
"chair_practice_to_official_attempt","chair_practice_to_official_attempt:clara:L250:immediate","clara","L250","116","chair_practice_completed_to_countdown","chair_practice","chair_countdown","0","0","mpv2_chair_official_ready","90","true","60","250","3483","3983","3733","3983","3000","","","played_fully","-733","false","official 30-second measurement starts without an audible go and before ready cue end","confirmed_deterministic_model","Practice can complete while the practice cue is still playing."
