assetId,voiceId,cueKey,path,extension,sha256,gitBlobId,fileSizeBytes,durationMs,codec,container,sampleRateHz,channels,bitRate,decodeStatus,gitTrackingStatus,worktreeStatus,lfsStatus,inCurrentManifest,hasCurrentCueDefinition,hasCurrentGenerationSource,hasCurrentRuntimeReference,hasCurrentTestReference,pairedVoicePath,pairedVoiceExists,pairedDurationDeltaMs,pairedSourceScriptEqual,duplicateHashPaths,baselineStatus,v21Status,notes
marcus:ex-hip-hinge,marcus,ex-hip-hinge,assets/audio/voice/marcus/ex-hip-hinge.mp3,mp3,083a6a12b7389de93277feec8de956d2c1f6b418e439657d522115133ab4939f,660b8531e0d4721f68baa4cbf0a00d521fa57c46,161376,10031,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-hip-hinge.mp3,true,929,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:ex-march,marcus,ex-march,assets/audio/voice/marcus/ex-march.mp3,mp3,765be98eb599dce3ff7b11386fc400aac130602402b50e554d9f2e24c0ec701b,66834571ccbbcf358e92585692d2617189562b34,102026,6316,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-march.mp3,true,-836,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:ex-neck-rotation,marcus,ex-neck-rotation,assets/audio/voice/marcus/ex-neck-rotation.mp3,mp3,25c6771e778918f42fc23dd6fb0728eea3a2439e9b8bc1f318bd5683143f847b,9a4c47e7518bd22c9d1764a9f374fea2903cc2d1,122924,7616,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-neck-rotation.mp3,true,325,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:ex-overhead,marcus,ex-overhead,assets/audio/voice/marcus/ex-overhead.mp3,mp3,66c2e5e7cc0469d78ecac34d0048a850f3517d829b6da68981b25ea3655e45ab,1277edaabaed1474efe7343519bd69a9c71d1335,97010,5991,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-overhead.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:ex-push-up,marcus,ex-push-up,assets/audio/voice/marcus/ex-push-up.mp3,mp3,c081ee6402a0c10836f6863330c10ec25e275deaf98316659ae49be20b8c51bf,e5acd66fa30a1c0fc1e7371b3a37cdc248632089,116236,7198,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-push-up.mp3,true,-372,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:ex-sit-to-stand,marcus,ex-sit-to-stand,assets/audio/voice/marcus/ex-sit-to-stand.mp3,mp3,a349a017f648924525b72b6e349fc51bbebcee578d7509de8aa907fca18516f0,39230a60bfdb7dcc01753544d7fdf92d5dea2d8a,126685,7848,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-sit-to-stand.mp3,true,-697,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:ex-squat,marcus,ex-squat,assets/audio/voice/marcus/ex-squat.mp3,mp3,e575bceffd7fe7bd378c43136310ea0e61e983d7f9622e8a23308eb73828ba1f,13b610f6283316d88b70e27ee0db7918b99d1a99,120834,7477,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-squat.mp3,true,-1486,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:ex-step-up,marcus,ex-step-up,assets/audio/voice/marcus/ex-step-up.mp3,mp3,cf9586e2bd007c1181ab9cfed6c603d7daef7d6de43571767233c82696866504,cf332d5c2846551ca2972439e2c683b746db99b5,137970,8545,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/ex-step-up.mp3,true,-650,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:exercise-skipped,marcus,exercise-skipped,assets/audio/voice/marcus/exercise-skipped.mp3,mp3,7db11ba746286f7fa8b592ba6742e6f3a20c9dca4d39426a343b77ed6741ec66,f767c5870d8d19b36b94f0104ebc62c0be3f8de6,47273,2879,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/exercise-skipped.mp3,true,-186,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:face-forward,marcus,face-forward,assets/audio/voice/marcus/face-forward.mp3,mp3,6da2a7dc38a36e99290c4945b702a9fd40a402f1e12410786dc5a53955d0720d,e9ce4c9f6dd0434c92256b4f4f2ec999b4c344fa,49363,3019,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/face-forward.mp3,true,233,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:final-position-set-v21,marcus,final-position-set-v21,assets/audio/voice/marcus/final-position-set-v21.mp3,mp3,aee3e31392e3c55237ae9bb00c02fa0880746576ed557ad93d802ba1a95c73b0,,16762,975,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/final-position-set-v21.mp3,true,46,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:floor_clear_space,marcus,floor_clear_space,assets/audio/voice/marcus/floor_clear_space.mp3,mp3,c74a125d4688e813168797e3dcd601c476245f9736f309989b04382e9a5976a8,25c08bf612cce13a55b2293ab40cd0f7a4a0fb27,54378,3344,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/floor_clear_space.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:floor_slow_transition,marcus,floor_slow_transition,assets/audio/voice/marcus/floor_slow_transition.mp3,mp3,aa8f4f71002b821ba9dc7a24941ea254da0e9e6b7b2f3d450202d84034deee8c,d582ad6819db04adb5d2f44fbb820104f2f12788,51035,3111,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/floor_slow_transition.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:floor_stop_if_transfer_unsteady,marcus,floor_stop_if_transfer_unsteady,assets/audio/voice/marcus/floor_stop_if_transfer_unsteady.mp3,mp3,5308542dc9ffc42332624e047578861baa605b9f9fe7e140e74b9c8add7e6c92,4109de7de4865adb5adb8c54c63b3853e5fe0146,71515,4412,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/floor_stop_if_transfer_unsteady.mp3,true,-418,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:floor_use_support_for_transfer,marcus,floor_use_support_for_transfer,assets/audio/voice/marcus/floor_use_support_for_transfer.mp3,mp3,3ff41e480170350b353d2b9973cf3bb77b9119021cc173cbdf90937d8e4fe781,b992320b29a741c6760e2e3b533612724a2c7cfc,50199,3065,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/floor_use_support_for_transfer.mp3,true,-139,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:framing-ready,marcus,framing-ready,assets/audio/voice/marcus/framing-ready.mp3,mp3,681c06c366824995d3717653f29360f7be3435d3f8f773391708a3d77aff0845,9802cd926a6741b4aad2b63c2b9a86c9adb720c1,30137,1811,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/framing-ready.mp3,true,232,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:global_breathe_normally,marcus,global_breathe_normally,assets/audio/voice/marcus/global_breathe_normally.mp3,mp3,a70fc715114fe49957689fe4b82081f8dc8233d6d29e391376b7c5e94eb86dcb,4eb6fc9d16dcbb9924c2a9bbaf674fa40c882351,38914,2368,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/global_breathe_normally.mp3,true,-326,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:global_clear_space,marcus,global_clear_space,assets/audio/voice/marcus/global_clear_space.mp3,mp3,bf8c6d256ebea2c84c84bb1f976c40475c9aa40bc61a09e53393558f3088b850,539f5188997025818ec89ca32134a529a29e2bbb,43511,2647,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/global_clear_space.mp3,true,279,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:global_pause_if_tracking_lost,marcus,global_pause_if_tracking_lost,assets/audio/voice/marcus/global_pause_if_tracking_lost.mp3,mp3,d0f2bdee70224eada427645f31bdc4df24705c69b11ed8455bdd7a25c30af78a,4a90d5a221a1a822f996fa4e12807d786979dd42,67753,4180,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/global_pause_if_tracking_lost.mp3,true,-371,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:global_stop_dizzy_or_lightheaded,marcus,global_stop_dizzy_or_lightheaded,assets/audio/voice/marcus/global_stop_dizzy_or_lightheaded.mp3,mp3,01eb3e3d103ff5360145f73b9a2fc11128eb2decbd4a48231477395caf129f3b,78399bf9f2dc18128b0237a28e8686196031ca3b,54378,3344,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/global_stop_dizzy_or_lightheaded.mp3,true,186,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:global_stop_if_support_moves,marcus,global_stop_if_support_moves,assets/audio/voice/marcus/global_stop_if_support_moves.mp3,mp3,d4971b30ef35840834cdc87f918e85d83b63ad9a8332eb1434d58107d23d4325,0c6c79b174af851eabdb32d6f35c3fc046ebf3c3,62737,3855,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/global_stop_if_support_moves.mp3,true,93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:global_stop_sharp_or_increasing_pain,marcus,global_stop_sharp_or_increasing_pain,assets/audio/voice/marcus/global_stop_sharp_or_increasing_pain.mp3,mp3,87a039506a3151cf22efe9925198152e62834eef2fda34265792af504abbfd46,7f45dd589f9f2faa6f11c1719e8f74229e275f5c,53124,3251,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/global_stop_sharp_or_increasing_pain.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:go,marcus,go,assets/audio/voice/marcus/go.mp3,mp3,85d9471afe55c0fae5f8f3eaa8f912c3901cde85e0384294671a4556538bf0b4,04cd49c3909eb873ac128ad160e9ecfe04670e0b,10911,604,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/go.mp3,true,0,true,,unchanged_from_baseline,v21_exact_key_exact_script,prior_duration_row_exists
marcus:hinge-intro,marcus,hinge-intro,assets/audio/voice/marcus/hinge-intro.mp3,mp3,3b1549b189f79ed48c3c52ef8748d4c69fda744504398f4864cf2771d2812a80,6c5df92ede7b8fff35df41eea3d39ee4ab9f5e01,113311,7012,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/hinge-intro.mp3,true,418,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:hinge-setup,marcus,hinge-setup,assets/audio/voice/marcus/hinge-setup.mp3,mp3,7b217bba9cf74db7bd6ac06d05cb47bd3b2df8bac5948eb0936f4d693d3ed8b3,201e821ae91a74929e3701f2015b6eb10c378cd0,118326,7338,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/hinge-setup.mp3,true,140,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:hold-still,marcus,hold-still,assets/audio/voice/marcus/hold-still.mp3,mp3,111aee7f6f39ab08d99041858c382317a29ab7fc7e3d96b644f4270f7d2f34d3,814338f6afc4fc2d981f6bfd9bc33399fbbf24d4,33062,1997,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/hold-still.mp3,true,47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:item-complete-v21,marcus,item-complete-v21,assets/audio/voice/marcus/item-complete-v21.mp3,mp3,2c0507a3a6b9d4e920eb5e25779a3124de31122bc1377b1d10ae7052737b2bab,,13836,789,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/item-complete-v21.mp3,true,-140,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:item-complete,marcus,item-complete,assets/audio/voice/marcus/item-complete.mp3,mp3,71973b353ec57d668652f907a1de3c49bf84384517bb2e64fb5c4dc30c89711a,77d6afbc772f3d2ea4d35ee89a370fb19cb8eef3,15926,929,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/item-complete.mp3,true,-93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:last-set,marcus,last-set,assets/audio/voice/marcus/last-set.mp3,mp3,be957aa76ac4a1a5b16317c0d1296da4f75219239e9a17954979d004c2bf18d0,cbafa8c8aa61ae714aea0dd1cdf44a01d96498fb,28465,1718,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/last-set.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:microcheck-balance,marcus,microcheck-balance,assets/audio/voice/marcus/microcheck-balance.mp3,mp3,be908056471af5552ac1cc1603f61c693c251d64c72e855c8ace324f49aefcec,9fbb217a255e349f19aae8a075430c4cb2f52c49,84889,5248,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/microcheck-balance.mp3,true,-371,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:microcheck-chair,marcus,microcheck-chair,assets/audio/voice/marcus/microcheck-chair.mp3,mp3,824b3da6943e880ffa4a932c40a8cb32ca94e81d0bfb47cae01badee66d2d941,da793bd5ab60432d0f3ce106870f72d3d63fa038,134208,8313,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/microcheck-chair.mp3,true,418,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:microcheck-complete,marcus,microcheck-complete,assets/audio/voice/marcus/microcheck-complete.mp3,mp3,35116c966274ac195a457629b41c95d57631c13aafa45f4b1a0cea70b102f697,1ae40d6ab73435fe7b2a90c4e82cd7b1324d6923,39750,2415,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/microcheck-complete.mp3,true,47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:microcheck-intro,marcus,microcheck-intro,assets/audio/voice/marcus/microcheck-intro.mp3,mp3,d18b55c9484b613fe3f3a55b84d8224e22ba34b1d699c8050e8acf240c6defc1,d8e61941e477886fb947ca5cbd951cdc05063c70,47691,2926,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/microcheck-intro.mp3,true,-650,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:mobility_no_forcing,marcus,mobility_no_forcing,assets/audio/voice/marcus/mobility_no_forcing.mp3,mp3,33d6231b8dc1795b7eed434226aed3dc81d296f25d2aa8d5cc990e0f5315d264,efb72905694fe793f524e8bcd641480d1002b1a2,51035,3111,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/mobility_no_forcing.mp3,true,139,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:mpv2_balance_attempt_saved,marcus,mpv2_balance_attempt_saved,assets/audio/voice/marcus/mpv2_balance_attempt_saved.mp3,mp3,4ac8ba5bb3834ae0b45c988c4b2301a4f9d65b2a26e129de6ef92357769d6dd8,,24703,1486,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/mpv2_balance_attempt_saved.mp3,true,93,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_balance_attempt_start,marcus,mpv2_balance_attempt_start,assets/audio/voice/marcus/mpv2_balance_attempt_start.mp3,mp3,a78a2d42ac8321cb0951da322f3298f67212340339b05177cd80c9338cffd287,,71515,4412,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/mpv2_balance_attempt_start.mp3,true,-325,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_balance_complete,marcus,mpv2_balance_complete,assets/audio/voice/marcus/mpv2_balance_complete.mp3,mp3,f9ffcaaccc94f5becc0aeaa46bf0db22a8cede2e0e97f8312e5f3fd0c730fc6b,,21777,1300,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/mpv2_balance_complete.mp3,true,-93,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_balance_full_hold,marcus,mpv2_balance_full_hold,assets/audio/voice/marcus/mpv2_balance_full_hold.mp3,mp3,d1ece4b507e73d507b76353715a8c4979c06790099cd8b31234f3aa3ccdec290,,35988,2183,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/mpv2_balance_full_hold.mp3,true,-93,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_balance_ready_after_30,marcus,mpv2_balance_ready_after_30,assets/audio/voice/marcus/mpv2_balance_ready_after_30.mp3,mp3,327223dc0fb6be740392d837ad2b83f13d8df2c17d7ea89931e4dcf6f460e831,,36824,2229,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/mpv2_balance_ready_after_30.mp3,true,-93,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_balance_ready_after_60,marcus,mpv2_balance_ready_after_60,assets/audio/voice/marcus/mpv2_balance_ready_after_60.mp3,mp3,7bc2807280dd932d816c441761a341153d74526dd9e4a7f79d10a6275a74b859,,24703,1486,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/mpv2_balance_ready_after_60.mp3,true,-325,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_balance_rest,marcus,mpv2_balance_rest,assets/audio/voice/marcus/mpv2_balance_rest.mp3,mp3,97ab38ebcb035eefdbec3bb1179dfab3ea1dce13c9d30816d28838d314c680e0,,66499,4087,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/mpv2_balance_rest.mp3,true,-93,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_balance_tracking_retry,marcus,mpv2_balance_tracking_retry,assets/audio/voice/marcus/mpv2_balance_tracking_retry.mp3,mp3,69a96bf58ed4cc687423bdd188dcd6ab2260e7d647dc961b6a9c64cfc856761c,,91577,5666,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/mpv2_balance_tracking_retry.mp3,true,-371,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_balance_use_best,marcus,mpv2_balance_use_best,assets/audio/voice/marcus/mpv2_balance_use_best.mp3,mp3,f0c75bfee430be64e8237a0052103b79421d10e294aa3bbd15dd0ee66783879a,,20942,1254,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/mpv2_balance_use_best.mp3,true,-279,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_chair_official_ready,marcus,mpv2_chair_official_ready,assets/audio/voice/marcus/mpv2_chair_official_ready.mp3,mp3,a6dbc0b8ee399fca106eacb440b5b7f8d1420f68ce6e92a31b5ee02cc0aca6f6,,58976,3622,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/mpv2_chair_official_ready.mp3,true,139,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_chair_practice_start,marcus,mpv2_chair_practice_start,assets/audio/voice/marcus/mpv2_chair_practice_start.mp3,mp3,74a9c7d6b9b3216319fc79dd3427f994b969c84e6689d54c56f0d0107718e0d2,,44347,2694,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/mpv2_chair_practice_start.mp3,true,-278,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_checkup_intro,marcus,mpv2_checkup_intro,assets/audio/voice/marcus/mpv2_checkup_intro.mp3,mp3,b4d81972d706347602030597af5642eff509fc4a933fe5daffe4ec815acc888d,,79038,4876,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/mpv2_checkup_intro.mp3,true,-140,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_hinge_complete,marcus,mpv2_hinge_complete,assets/audio/voice/marcus/mpv2_hinge_complete.mp3,mp3,95b5d78431b5c886452a70e38f618e6ae56a4af0f20357446950bd3d15dc19a6,,22613,1347,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/mpv2_hinge_complete.mp3,true,0,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_hinge_no_measurement,marcus,mpv2_hinge_no_measurement,assets/audio/voice/marcus/mpv2_hinge_no_measurement.mp3,mp3,5b11bf570bbdc0ab325178c826ea159542beb70fc3ec2d4f486bc64af1185ec9,,54378,3344,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/mpv2_hinge_no_measurement.mp3,true,-232,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:mpv2_shoulder_tracking_retry,marcus,mpv2_shoulder_tracking_retry,assets/audio/voice/marcus/mpv2_shoulder_tracking_retry.mp3,mp3,ac9428647282775425445dcd83e2a6188652923d338cf5a14abed9e3451fc2d8,,76112,4690,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/mpv2_shoulder_tracking_retry.mp3,true,-743,true,,added_since_baseline,mpv2_current_only_not_in_v21_manifest,no_prior_duration_row; current_worktree_addition
marcus:next-exercise,marcus,next-exercise,assets/audio/voice/marcus/next-exercise.mp3,mp3,33eb22469ffa688fa6cc88f069dac91dd307d1a3824000dc830482937dd3010c,62f7ab26660f0ed7852ad0b62861e673ef22b810,35152,2136,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/next-exercise.mp3,true,-325,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:next-up,marcus,next-up,assets/audio/voice/marcus/next-up.mp3,mp3,3d48beff33839c7438a0d68e3e33a300ec69490fe08b58f72d74864b19da7ebb,0215abefaedbd3cbc35a953133fc2d03f71be76e,27211,1625,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/next-up.mp3,true,-140,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:no-reps,marcus,no-reps,assets/audio/voice/marcus/no-reps.mp3,mp3,3b2e7e972baff87da08de61bc658b46fcc5b19709e0938120f6cd316828fe9e2,792d74f91ba9b7c976cbbb078d49591d07a2fccd,76112,4690,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/no-reps.mp3,true,-326,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-0,marcus,num-0,assets/audio/voice/marcus/num-0.mp3,mp3,d11546f60df00c8f2f16b042ff2d7597c688ce2847c11c4763b04cb412000609,de3ab55b5b45b266f05cf1db50f111d419b56b49,11328,650,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-0.mp3,true,-93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-1,marcus,num-1,assets/audio/voice/marcus/num-1.mp3,mp3,d0a18ec78215fab06d041085adb3e17686136df3ef83a2ca75d51ef9dafe8aca,06901811e8263b2d35cd5515395bf0fb72c5392f,9239,511,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-1.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-10,marcus,num-10,assets/audio/voice/marcus/num-10.mp3,mp3,16b6675267c11890db8a6efccc22f44259646e4c0f1c9809cb8a0f2ef07255bc,3ef3c2d0d2b24a39093656e96a510228f2acd42e,10911,604,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-10.mp3,true,-93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-11,marcus,num-11,assets/audio/voice/marcus/num-11.mp3,mp3,c85c7f95c8d4517a1737960e1d9b25c9f98d6ced8586b1278a8969f6b610f5ce,6e8847a6a5c50a83930ac16f3385647ed8b51f4a,12164,697,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-11.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-12,marcus,num-12,assets/audio/voice/marcus/num-12.mp3,mp3,0f9d0a6abde42f565ca5c57411dea3cd027fd60ab5d8183b5e9b70c139b34477,79078b7e1304a4fae0fbca366eb63d2339cc6bf1,13000,743,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-12.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-13,marcus,num-13,assets/audio/voice/marcus/num-13.mp3,mp3,332dfc2e25d974a6a2713bbd8babfa4977b55988b538967216ad7fdd8e8cfc9d,fb396d4ee70af532f69cd1e4a2cfd08a9fdae985,13836,789,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-13.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
