queueId,reviewGroup,priority,voiceId,logicalCueKey,physicalCueKey,path,durationMs,script,reason,approvalStatus,notes
post-v21-listen-0350,generated_new_pair,P2,marcus,target-mini-band-lateral-walk-v21,target-mini-band-lateral-walk-v21,assets/audio/voice/marcus/target-mini-band-lateral-walk-v21.mp3,1533,Move for thirty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0351,generated_new_pair,P2,clara,target-neck-rotation-v21,target-neck-rotation-v21,assets/audio/voice/clara/target-neck-rotation-v21.mp3,2136,Move slowly until I say stop.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0352,generated_new_pair,P2,marcus,target-neck-rotation-v21,target-neck-rotation-v21,assets/audio/voice/marcus/target-neck-rotation-v21.mp3,1997,Move slowly until I say stop.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0353,generated_new_pair,P2,clara,target-overhead-press-band-v21,target-overhead-press-band-v21,assets/audio/voice/clara/target-overhead-press-band-v21.mp3,1533,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0354,generated_new_pair,P2,marcus,target-overhead-press-band-v21,target-overhead-press-band-v21,assets/audio/voice/marcus/target-overhead-press-band-v21.mp3,1393,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0355,generated_new_pair,P2,clara,target-overhead-reach-v21,target-overhead-reach-v21,assets/audio/voice/clara/target-overhead-reach-v21.mp3,1300,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0356,generated_new_pair,P2,marcus,target-overhead-reach-v21,target-overhead-reach-v21,assets/audio/voice/marcus/target-overhead-reach-v21.mp3,1393,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0357,generated_new_pair,P2,clara,target-push-up-incline-v21,target-push-up-incline-v21,assets/audio/voice/clara/target-push-up-incline-v21.mp3,1486,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0358,generated_new_pair,P2,marcus,target-push-up-incline-v21,target-push-up-incline-v21,assets/audio/voice/marcus/target-push-up-incline-v21.mp3,1440,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0359,generated_new_pair,P2,clara,target-push-up-standard-v21,target-push-up-standard-v21,assets/audio/voice/clara/target-push-up-standard-v21.mp3,1440,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0360,generated_new_pair,P2,marcus,target-push-up-standard-v21,target-push-up-standard-v21,assets/audio/voice/marcus/target-push-up-standard-v21.mp3,1393,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0361,generated_new_pair,P2,clara,target-push-up-wall-v21,target-push-up-wall-v21,assets/audio/voice/clara/target-push-up-wall-v21.mp3,1254,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0362,generated_new_pair,P2,marcus,target-push-up-wall-v21,target-push-up-wall-v21,assets/audio/voice/marcus/target-push-up-wall-v21.mp3,1254,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0363,generated_new_pair,P2,clara,target-seated-band-row-v21,target-seated-band-row-v21,assets/audio/voice/clara/target-seated-band-row-v21.mp3,1486,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0364,generated_new_pair,P2,marcus,target-seated-band-row-v21,target-seated-band-row-v21,assets/audio/voice/marcus/target-seated-band-row-v21.mp3,1207,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0365,generated_new_pair,P2,clara,target-seated-hamstring-reach-v21,target-seated-hamstring-reach-v21,assets/audio/voice/clara/target-seated-hamstring-reach-v21.mp3,2740,Reach gently and hold until I say relax.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0366,generated_new_pair,P2,marcus,target-seated-hamstring-reach-v21,target-seated-hamstring-reach-v21,assets/audio/voice/marcus/target-seated-hamstring-reach-v21.mp3,2322,Reach gently and hold until I say relax.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0367,generated_new_pair,P2,clara,target-squat-free-v21,target-squat-free-v21,assets/audio/voice/clara/target-squat-free-v21.mp3,1533,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0368,generated_new_pair,P2,marcus,target-squat-free-v21,target-squat-free-v21,assets/audio/voice/marcus/target-squat-free-v21.mp3,1300,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0369,generated_new_pair,P2,clara,target-squat-loaded-v21,target-squat-loaded-v21,assets/audio/voice/clara/target-squat-loaded-v21.mp3,1440,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0370,generated_new_pair,P2,marcus,target-squat-loaded-v21,target-squat-loaded-v21,assets/audio/voice/marcus/target-squat-loaded-v21.mp3,1347,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0371,generated_new_pair,P2,clara,target-squat-slow-eccentric-v21,target-squat-slow-eccentric-v21,assets/audio/voice/clara/target-squat-slow-eccentric-v21.mp3,1486,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0372,generated_new_pair,P2,marcus,target-squat-slow-eccentric-v21,target-squat-slow-eccentric-v21,assets/audio/voice/marcus/target-squat-slow-eccentric-v21.mp3,1207,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0373,generated_new_pair,P2,clara,target-squat-supported-v21,target-squat-supported-v21,assets/audio/voice/clara/target-squat-supported-v21.mp3,1486,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0374,generated_new_pair,P2,marcus,target-squat-supported-v21,target-squat-supported-v21,assets/audio/voice/marcus/target-squat-supported-v21.mp3,1347,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0375,generated_new_pair,P2,clara,target-standing-band-row-v21,target-standing-band-row-v21,assets/audio/voice/clara/target-standing-band-row-v21.mp3,1486,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0376,generated_new_pair,P2,marcus,target-standing-band-row-v21,target-standing-band-row-v21,assets/audio/voice/marcus/target-standing-band-row-v21.mp3,1440,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0377,generated_new_pair,P2,clara,target-step-up-v21,target-step-up-v21,assets/audio/voice/clara/target-step-up-v21.mp3,1672,Do twelve total reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0378,generated_new_pair,P2,marcus,target-step-up-v21,target-step-up-v21,assets/audio/voice/marcus/target-step-up-v21.mp3,1533,Do twelve total reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0379,generated_new_pair,P2,clara,target-sts-cushion-v21,target-sts-cushion-v21,assets/audio/voice/clara/target-sts-cushion-v21.mp3,1486,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0380,generated_new_pair,P2,marcus,target-sts-cushion-v21,target-sts-cushion-v21,assets/audio/voice/marcus/target-sts-cushion-v21.mp3,1347,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0381,generated_new_pair,P2,clara,target-sts-power-v21,target-sts-power-v21,assets/audio/voice/clara/target-sts-power-v21.mp3,1579,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0382,generated_new_pair,P2,marcus,target-sts-power-v21,target-sts-power-v21,assets/audio/voice/marcus/target-sts-power-v21.mp3,1300,Aim for twelve reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0383,generated_new_pair,P2,clara,target-sts-slow-eccentric-v21,target-sts-slow-eccentric-v21,assets/audio/voice/clara/target-sts-slow-eccentric-v21.mp3,1161,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0384,generated_new_pair,P2,marcus,target-sts-slow-eccentric-v21,target-sts-slow-eccentric-v21,assets/audio/voice/marcus/target-sts-slow-eccentric-v21.mp3,1393,Aim for eight reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0385,generated_new_pair,P2,clara,target-sts-standard-v21,target-sts-standard-v21,assets/audio/voice/clara/target-sts-standard-v21.mp3,1254,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0386,generated_new_pair,P2,marcus,target-sts-standard-v21,target-sts-standard-v21,assets/audio/voice/marcus/target-sts-standard-v21.mp3,1347,Aim for ten reps.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0387,generated_new_pair,P2,clara,target-supported-hip-flexor-stretch-v21,target-supported-hip-flexor-stretch-v21,assets/audio/voice/clara/target-supported-hip-flexor-stretch-v21.mp3,1486,Hold for [duration].,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0388,generated_new_pair,P2,marcus,target-supported-hip-flexor-stretch-v21,target-supported-hip-flexor-stretch-v21,assets/audio/voice/marcus/target-supported-hip-flexor-stretch-v21.mp3,1440,Hold for [duration].,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0389,generated_new_pair,P2,clara,target-supported-side-step-v21,target-supported-side-step-v21,assets/audio/voice/clara/target-supported-side-step-v21.mp3,1625,Move for thirty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0390,generated_new_pair,P2,marcus,target-supported-side-step-v21,target-supported-side-step-v21,assets/audio/voice/marcus/target-supported-side-step-v21.mp3,1486,Move for thirty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0391,generated_new_pair,P2,clara,target-thoracic-rotation-v21,target-thoracic-rotation-v21,assets/audio/voice/clara/target-thoracic-rotation-v21.mp3,1579,Move for thirty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0392,generated_new_pair,P2,marcus,target-thoracic-rotation-v21,target-thoracic-rotation-v21,assets/audio/voice/marcus/target-thoracic-rotation-v21.mp3,1486,Move for thirty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0393,generated_new_pair,P2,clara,target-toe-raise-supported-v21,target-toe-raise-supported-v21,assets/audio/voice/clara/target-toe-raise-supported-v21.mp3,1625,Move for thirty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0394,generated_new_pair,P2,marcus,target-toe-raise-supported-v21,target-toe-raise-supported-v21,assets/audio/voice/marcus/target-toe-raise-supported-v21.mp3,1300,Move for thirty seconds.,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0395,generated_new_pair,P2,clara,target-wall-calf-stretch-v21,target-wall-calf-stretch-v21,assets/audio/voice/clara/target-wall-calf-stretch-v21.mp3,1579,Hold for [duration].,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
post-v21-listen-0396,generated_new_pair,P2,marcus,target-wall-calf-stretch-v21,target-wall-calf-stretch-v21,assets/audio/voice/marcus/target-wall-calf-stretch-v21.mp3,1440,Hold for [duration].,Every generated V2.1 asset requires founder listening.,not_reviewed,No current physical pair exists for this logical Training Voice V2.1 cue.
